1.01318,0.986821,1.04917,0.95083,0.971091,1.02891,1.08608,0.913922,1.01227,0.987726,0.973121,1.02688,0.520828,0.479172,0.468524,0.531476,0.433054,0.566946,0.523687,0.976313,0.908125,1.09188,1.01667,0.983329,1.00371,0.99629,0.928013,1.07199,1.04637,0.953627,1.02137,0.978628,
0.89794,1.10206,1.02407,0.975934,1.06516,0.934835,0.990657,1.00934,0.944398,1.0556,0.903503,1.0965,0.437404,0.562596,0.501373,0.498627,0.492789,0.507211,0.509395,0.990605,0.910646,1.08935,1.06143,0.938574,1.00447,0.995532,1.02966,0.970339,0.976425,1.02357,0.975152,1.02485,
0.972487,1.02751,1.04923,0.950772,0.946952,1.05305,0.957709,1.04229,0.983893,1.01611,0.998011,1.00199,0.45788,0.54212,0.537357,0.462643,0.538237,0.461763,0.452689,1.04731,0.974956,1.02504,0.98156,1.01844,0.967333,1.03267,1.08895,0.911045,0.848276,1.15172,1.02424,0.975762,
0.970477,1.02952,0.993694,1.00631,0.973675,1.02632,0.991529,1.00847,0.993648,1.00635,1.01306,0.986941,1.03161,0.968391,1.06475,0.935248,1.00229,0.997713,1.02468,0.975322,1.09561,0.904394,0.962787,1.03721,0.945439,1.05456,1.01889,0.981112,0.986757,1.01324,0.959465,1.04054,
1.03962,0.960378,0.982493,1.01751,0.951752,1.04825,1.02561,0.974388,0.909493,1.09051,0.943306,1.05669,0.989805,1.0102,1.01284,0.987164,0.981832,1.01817,1.05099,0.949013,0.993208,1.00679,1.00421,0.995794,0.911052,1.08895,0.973836,1.02616,1.00731,0.99269,0.991685,1.00832,
0.970847,1.02915,1.12157,0.878429,1.10259,0.89741,0.99088,1.00912,1.02531,0.974693,0.972456,1.02754,1.0291,0.970895,1.05655,0.943451,1.04443,0.955568,1.08416,0.915842,0.878899,1.1211,0.973375,1.02663,0.941606,1.05839,0.908305,1.0917,0.99766,1.00234,1.06476,0.935236,
1.06309,0.936907,1.02986,0.970137,0.974391,1.02561,0.932774,1.06723,0.94786,1.05214,1.01671,0.98329,0.940178,1.05982,1.09268,0.90732,0.991582,1.00842,0.966899,1.0331,0.964807,1.03519,0.968171,1.03183,0.912574,1.08743,0.980426,1.01957,0.990685,1.00932,0.969753,1.03025,
0.934591,1.06541,0.9574,1.0426,1.05621,0.943792,0.924327,1.07567,1.07339,0.926614,0.952465,1.04754,1.00885,0.99115,0.973884,1.02612,0.992745,1.00725,0.948217,1.05178,0.97693,1.02307,1.04453,0.955465,0.963414,1.03659,1.09474,0.905257,0.963664,1.03634,1.03394,0.966061,
0.984827,1.01517,0.924912,1.07509,0.930333,1.06967,0.952657,1.04734,0.989469,1.01053,1.04125,0.958748,0.911574,1.08843,0.954909,1.04509,1.04713,0.95287,1.00854,0.99146,1.03163,0.968371,0.992338,1.00766,0.987731,1.01227,1.03369,0.966315,0.912872,1.08713,1.03776,0.96224,
1.01097,0.989034,0.978443,1.02156,1.06157,0.938425,0.999454,1.00055,0.991429,1.00857,0.942772,1.05723,1.08372,0.916278,1.02561,0.974388,0.957981,1.04202,0.999168,1.00083,1.05189,0.948114,0.986657,1.01334,1.00413,0.995874,1.01739,0.982614,1.03447,0.965534,1.02546,0.974535,
0.995667,1.00433,0.945765,1.05423,0.902841,1.09716,0.995307,1.00469,1.05403,0.945975,1.00686,0.993143,1.0129,0.987096,1.09025,0.909746,1.01978,0.980221,1.04028,0.959718,0.95625,1.04375,1.00778,0.992218,1.03866,0.96134,0.927374,1.07263,0.975223,1.02478,1.07183,0.928169,
0.934051,1.06595,0.963065,1.03694,0.977799,1.0222,1.09479,0.905215,1.03457,0.965425,1.02271,0.977286,1.04236,0.957642,0.988755,1.01125,0.969493,1.03051,0.970503,1.0295,1.06162,0.938381,1.05792,0.942084,0.988957,1.01104,1.02359,0.976415,0.93468,1.06532,1.02661,0.973393,
1.03882,0.961181,1.01805,0.981952,0.944922,1.05508,0.955931,1.04407,1.01607,0.983928,0.971851,1.02815,1.00082,0.999175,0.9926,1.0074,0.93947,1.06053,1.03811,0.961895,0.974699,1.0253,1.03635,0.963655,1.02403,0.975975,1.04807,0.951929,0.915425,1.08457,1.03756,0.962441,
1.05946,0.940535,0.994997,1.005,0.946552,1.05345,1.03745,0.962551,1.02108,0.978924,0.965688,1.03431,0.975747,1.02425,0.973962,1.02604,0.915161,1.08484,1.02574,0.974255,0.975108,1.02489,1.01325,0.986755,0.948671,1.05133,1.03799,0.962014,0.98691,1.01309,0.99086,1.00914,
0.998737,1.00126,1.03566,0.964342,1.01817,0.981834,0.966199,1.0338,0.999578,1.00042,1.01075,0.989251,0.865968,1.13403,1.01033,0.989671,1.09312,0.906882,1.04319,0.956805,0.935605,1.06439,0.980718,1.01928,1.0745,0.925504,1.01553,0.984468,1.02959,0.970407,1.006,0.994001,
0.938651,1.06135,0.968557,1.03144,0.997595,1.0024,0.982759,1.01724,1.09625,0.90375,1.04387,0.956127,0.922188,1.07781,1.044,0.956,1.01193,0.988074,1.0068,0.993195,0.978922,1.02108,0.942966,1.05703,1.01801,0.981991,1.07366,0.926336,0.980169,1.01983,0.998825,1.00117,

1.00027,0.997922,0.996162,0.995739,0.996681,1.00101,1.00137,0.998466,0.997279,0.996524,0.994175,0.990614,0.986856,0.989752,0.998014,0.995799,0.993726,0.994779,0.995704,0.99354,0.994634,1.00094,1.00355,1.00048,0.995361,0.99045,0.99202,0.995394,0.997969,1.00003,1.00027,0.997922,
1.00175,0.998755,0.995469,0.996184,0.998075,1.00154,1.0008,0.995557,0.994594,0.996761,0.995642,0.991916,0.988147,0.988759,0.992566,0.992676,0.992987,0.993571,0.995038,0.995612,0.9977,1.00237,1.00307,0.998911,0.991102,0.98426,0.987065,0.995546,1.00049,1.00195,1.00164,0.998795,
1.00106,0.997822,0.9934,0.99445,0.998792,1.00081,0.999151,0.992847,0.992975,0.997525,0.998513,0.996019,0.994399,0.996658,0.997265,0.994536,0.993741,0.994478,0.996443,0.998019,1.00011,1.00245,1.00174,0.997154,0.99219,0.985456,0.986895,0.995373,1.00094,1.00204,1.00098,0.997792,
0.999016,0.998957,0.997388,0.998161,0.999831,1.0002,0.998205,0.992531,0.993938,0.998693,0.999923,0.997565,0.995863,0.995683,0.995886,0.994584,0.993988,0.996093,0.998167,0.99998,1.00151,1.0014,0.999875,0.995886,0.993951,0.990891,0.991735,0.997749,1.00025,1.00014,0.999035,0.998988,
0.996493,1.00014,0.999704,0.997777,0.997762,0.997547,0.99691,0.992815,0.994725,0.998975,1.00005,0.997695,0.99625,0.995242,0.994733,0.993646,0.99197,0.994314,0.997826,1.00018,1.00194,1.00002,0.998518,0.996244,0.995173,0.993505,0.993179,0.997409,0.998834,0.99805,0.996677,1.00022,
0.999166,1.00208,1.0002,0.995397,0.996003,0.997576,0.997889,0.994119,0.995037,0.998142,0.999019,0.997786,0.996587,0.996007,0.995722,0.995204,0.994281,0.995651,0.997549,1.00103,1.00165,0.998667,0.997442,0.997557,0.996697,0.993776,0.991535,0.994087,0.997368,0.998667,0.999166,1.00232,
0.998792,0.998343,0.996439,0.992922,0.994868,0.999071,0.999246,0.994499,0.993992,0.995271,0.996354,0.997421,0.997571,0.998638,0.998961,0.997823,0.995499,0.992368,0.992652,0.99798,1.00059,0.998823,0.997719,0.999029,0.998605,0.994717,0.992432,0.993063,0.994569,0.9973,0.998792,0.998586,
0.993935,0.994826,0.995542,0.99418,0.996385,1.0006,1.0002,0.994996,0.993327,0.992054,0.993563,0.996888,0.998428,1.00077,1.00154,1.00001,0.994166,0.985448,0.984351,0.991236,0.998943,0.99988,0.999022,1.00046,0.998874,0.994326,0.992179,0.990386,0.991732,0.994203,0.993935,0.994844,
0.990344,0.989047,0.991851,0.993902,0.99734,1.00051,0.997395,0.992839,0.991479,0.990267,0.992731,0.996056,0.996865,0.998692,0.999684,0.998403,0.98957,0.981195,0.982539,0.991909,0.997546,0.999662,0.999452,1.00005,0.997152,0.994152,0.993382,0.990458,0.991305,0.992412,0.990344,0.988802,
0.992436,0.990555,0.990776,0.991894,0.995139,0.998872,0.997597,0.992983,0.991377,0.991294,0.993133,0.992785,0.988778,0.987594,0.987874,0.987553,0.982805,0.975924,0.978933,0.989573,0.995674,0.999876,1.00048,1.00066,0.999887,0.997478,0.995852,0.991368,0.991706,0.993307,0.992436,0.990516,
0.991327,0.989327,0.990835,0.990388,0.992271,0.997094,0.997658,0.993907,0.990749,0.989396,0.989947,0.97955,0.960141,0.949338,0.946375,0.944274,0.942634,0.942372,0.954059,0.97747,0.992818,1.00062,1.00055,0.998259,0.998674,0.999561,0.997219,0.992672,0.992532,0.992631,0.991327,0.989182,
0.991209,0.990073,0.991216,0.989149,0.990864,0.996938,0.998383,0.995953,0.993592,0.990878,0.979567,0.945271,0.884185,0.849456,0.834891,0.824601,0.826293,0.845706,0.884344,0.943045,0.981887,0.997726,1.00001,0.997065,0.997194,0.999632,0.998906,0.995978,0.994154,0.992396,0.991209,0.989921,
0.995165,0.994023,0.993016,0.989527,0.990745,0.995618,0.997025,0.995932,0.993966,0.986768,0.960499,0.885502,0.727495,0.644612,0.625627,0.573689,0.589279,0.657493,0.75396,0.889985,0.964644,0.992202,0.997985,0.99773,0.997457,0.998165,0.998155,0.998544,0.998243,0.996732,0.995165,0.993903,
1.00374,1.00266,0.999745,0.994675,0.993871,0.996159,0.997345,0.997343,0.994788,0.983356,0.947662,0.849957,0.649628,0.521025,0.499644,0.493373,0.502219,0.548098,0.664199,0.854961,0.952552,0.98718,0.994918,0.996759,0.996567,0.995548,0.995637,0.999642,1.00185,1.00312,1.00374,1.00282,
1.00785,1.00678,1.0028,0.996026,0.994692,0.996779,0.997354,0.996523,0.99362,0.981343,0.941149,0.827828,0.58898,0.513379,0.476825,0.460072,0.470586,0.521136,0.656634,0.84223,0.9481,0.986391,0.995188,0.996534,0.995159,0.994103,0.99466,1.00029,1.00479,1.0073,1.00785,1.00707,
1.00764,1.00841,1.00315,0.994899,0.993933,0.997512,0.997396,0.993724,0.990467,0.980378,0.939573,0.819521,0.5571,0.522776,0.488419,0.414396,0.432299,0.520039,0.654195,0.835482,0.944816,0.986869,0.997221,0.996527,0.994903,0.994487,0.994922,1.0007,1.00477,1.0069,1.00764,1.00862,
1.00769,1.00817,1.00356,0.995509,0.994544,0.997564,0.996052,0.991775,0.989017,0.980337,0.940786,0.828759,0.596602,0.514254,0.487373,0.449742,0.4705,0.488188,0.612349,0.832019,0.940902,0.9846,0.998135,0.996943,0.995597,0.99565,0.99519,0.997529,1.00027,1.00386,1.00769,1.00836,
1.00636,1.00635,1.00431,0.996973,0.994764,0.996465,0.996309,0.99352,0.990413,0.982237,0.945939,0.846999,0.651589,0.507232,0.494244,0.498693,0.507958,0.533273,0.640586,0.845433,0.944228,0.984101,0.996897,0.996456,0.99639,0.99826,0.996271,0.992519,0.992514,0.998901,1.00636,1.0066,
1.0032,1.00638,1.00337,0.99619,0.994065,0.996364,0.997036,0.996015,0.993843,0.988177,0.961395,0.889102,0.739414,0.605611,0.584019,0.615123,0.609244,0.658996,0.746855,0.886364,0.958313,0.986917,0.995249,0.995641,0.996218,0.999595,0.995852,0.987799,0.985047,0.990153,1.0032,1.00667,
1.0018,1.00341,1.001,0.995712,0.994346,0.996858,0.997601,0.996569,0.994911,0.993593,0.981366,0.948716,0.889967,0.844197,0.827509,0.831329,0.83322,0.852859,0.889676,0.943137,0.974404,0.987809,0.992339,0.993376,0.993778,0.999152,0.999109,0.993513,0.991629,0.996587,1.0018,1.00351,
1.0014,1.00094,0.998268,0.99416,0.993344,0.994666,0.995574,0.995158,0.993848,0.994912,0.99245,0.983345,0.966088,0.952706,0.945487,0.941351,0.942971,0.950187,0.96045,0.97315,0.983317,0.990635,0.993474,0.992449,0.990758,0.996536,0.999591,0.998657,0.998522,1.0005,1.0014,1.00095,
1.00243,1.00065,0.99503,0.992225,0.991035,0.990316,0.992187,0.995852,0.996643,0.997236,0.996647,0.995877,0.992448,0.990063,0.98599,0.980846,0.981764,0.984178,0.984404,0.982946,0.98456,0.990406,0.995057,0.993138,0.990622,0.996218,0.998495,0.998617,1.00066,1.0026,1.00243,1.00075,
1.00315,1.00098,0.997806,0.995173,0.993431,0.990168,0.990541,0.996646,0.999044,0.99787,0.997052,0.997466,0.997266,0.998244,0.995456,0.991731,0.99231,0.993064,0.992522,0.991318,0.991744,0.996105,0.997111,0.993911,0.991736,0.996918,0.998963,0.99728,0.998175,1.00205,1.00315,1.00099,
1.0049,1.00218,0.998876,0.998126,0.996097,0.991818,0.991317,0.997387,0.999609,0.996997,0.995646,0.996402,0.996989,0.999166,0.998976,0.997061,0.99669,0.995824,0.995457,0.996656,0.997527,0.998851,0.997931,0.995087,0.994728,0.999178,0.997265,0.992561,0.993733,1.00133,1.0049,1.00226,
1.00578,1.00265,0.99775,0.99853,0.997809,0.995229,0.995341,1.00006,1.00113,0.9978,0.996097,0.996232,0.995805,0.996916,0.998162,0.99775,0.997777,0.997526,0.998111,0.999495,0.999381,0.998194,0.997721,0.997045,0.997759,1.00032,0.998056,0.992488,0.993206,1.00104,1.00578,1.00271,
1.00688,1.00285,0.997763,0.998915,0.998262,0.99812,0.998881,1.00083,1.00032,0.997038,0.996453,0.998009,0.997544,0.996784,0.996434,0.995037,0.996165,0.998556,0.99995,0.999997,0.999094,0.997526,0.997864,0.998182,0.998622,0.998639,0.997225,0.995078,0.996913,1.00395,1.00688,1.00287,
1.00711,1.00352,0.99788,0.997749,0.997243,0.999337,1.00129,1.00059,0.998934,0.995724,0.996645,0.999678,1.00008,0.99765,0.995005,0.992683,0.994706,0.999089,1.00052,0.999318,0.9988,0.998654,0.999041,0.99792,0.997512,0.996101,0.994836,0.99447,0.997412,1.00484,1.00711,1.00361,
1.00674,1.00285,0.998232,0.997006,0.997016,1.00114,1.00116,0.99938,0.998217,0.995346,0.996415,0.999294,0.999737,0.997754,0.996101,0.993723,0.994681,0.999835,1.00151,0.999502,0.998794,0.999695,0.999363,0.996562,0.99678,0.996761,0.995327,0.992378,0.993757,1.00238,1.00674,1.00298,
1.003,0.999585,0.996533,0.995013,0.99526,1.00081,1.00237,1.00032,0.998753,0.995565,0.995447,0.997594,0.998047,0.998306,0.997431,0.994943,0.994478,0.999186,1.00104,0.997844,0.997607,1.00062,1.00083,0.997509,0.997349,0.997685,0.995865,0.990884,0.99125,0.998881,1.003,0.999575,
0.999746,0.996323,0.995219,0.994448,0.995169,1.00036,1.00194,1.00013,0.998516,0.995775,0.994266,0.994143,0.993434,0.997095,0.99909,0.996178,0.994509,0.997216,0.998763,0.995184,0.99543,1.0008,1.00239,0.999336,0.99755,0.996137,0.995572,0.993159,0.994114,0.998815,0.999746,0.996179,
1.00027,0.997931,0.996172,0.99577,0.996758,1.00094,1.00131,0.998479,0.997273,0.996524,0.994175,0.990614,0.986856,0.989752,0.998014,0.995799,0.993726,0.994779,0.995704,0.99354,0.994634,1.00094,1.00355,1.00048,0.995361,0.99045,0.99202,0.995394,0.997969,1.00003,1.00027,0.997922,
1.00175,0.998795,0.995393,0.996193,0.998049,1.00169,1.00094,0.99545,0.994488,0.996801,0.995641,0.991814,0.987916,0.988985,0.992813,0.992548,0.992911,0.993476,0.994988,0.995553,0.99765,1.00251,1.00325,0.998978,0.991107,0.983885,0.986808,0.99562,1.0006,1.00203,1.00175,0.998795,

0.999122,0.998482,0.997684,0.997514,0.998158,0.998961,0.999162,0.998561,0.997743,0.996994,0.996066,0.994861,0.993337,0.991045,0.993059,0.995158,0.995836,0.996368,0.99692,0.997419,0.998257,0.999186,0.999342,0.998081,0.99589,0.994757,0.994849,0.99604,0.997634,0.998851,0.999122,0.998482,
0.999322,0.99855,0.997698,0.997494,0.998147,0.998541,0.998383,0.997728,0.997178,0.996921,0.996308,0.995059,0.993196,0.990096,0.991478,0.994474,0.995508,0.99618,0.996928,0.99773,0.998698,0.999402,0.999069,0.997438,0.994724,0.993539,0.994033,0.99593,0.998041,0.999266,0.999305,0.998544,
0.999299,0.998574,0.997712,0.997299,0.997963,0.997998,0.997527,0.996967,0.996803,0.997132,0.997067,0.99628,0.995112,0.993896,0.994192,0.995219,0.995698,0.996349,0.997313,0.998342,0.999278,0.999667,0.998935,0.99725,0.994883,0.993559,0.994065,0.996015,0.998214,0.999327,0.999285,0.998568,
0.999101,0.998629,0.998017,0.997711,0.99801,0.998041,0.997351,0.996696,0.996795,0.997473,0.99774,0.997315,0.996569,0.995996,0.995835,0.995834,0.995904,0.996438,0.99758,0.99872,0.999561,0.999676,0.998814,0.997338,0.995608,0.994523,0.994873,0.99646,0.998206,0.999074,0.999093,0.99863,
0.998684,0.998402,0.997877,0.997794,0.997866,0.997894,0.997307,0.996674,0.996838,0.997577,0.997987,0.997791,0.997288,0.996843,0.996488,0.99612,0.995877,0.996147,0.997381,0.99847,0.999369,0.999455,0.998724,0.997585,0.99633,0.995399,0.995397,0.996384,0.997749,0.998522,0.998678,0.998413,
0.997993,0.997502,0.996994,0.997264,0.997553,0.997754,0.997357,0.996726,0.996695,0.997238,0.997702,0.997793,0.997603,0.997346,0.997008,0.996457,0.995844,0.995761,0.996685,0.99793,0.998977,0.999166,0.998688,0.997907,0.996896,0.995878,0.995395,0.995724,0.996898,0.997725,0.997993,0.997517,
0.996679,0.995796,0.995616,0.996495,0.997208,0.99766,0.99731,0.996602,0.996218,0.99644,0.996932,0.99734,0.997517,0.997443,0.997144,0.996293,0.994957,0.994183,0.994735,0.996276,0.998043,0.998809,0.998727,0.998164,0.997207,0.996124,0.995311,0.995251,0.995923,0.996552,0.996679,0.995778,
0.995481,0.995276,0.995415,0.996122,0.997024,0.997517,0.997027,0.996239,0.995494,0.99533,0.995672,0.99605,0.996131,0.995954,0.995387,0.993901,0.991671,0.990523,0.991233,0.993448,0.996561,0.998299,0.998687,0.998166,0.997041,0.996154,0.995166,0.994717,0.99496,0.995391,0.995481,0.995253,
0.994355,0.994247,0.99464,0.995513,0.996614,0.997175,0.996467,0.995691,0.994672,0.994014,0.993546,0.992504,0.990726,0.988999,0.987415,0.98522,0.982746,0.982839,0.985404,0.990024,0.994747,0.997605,0.998526,0.997828,0.996634,0.99632,0.995381,0.994623,0.994467,0.994524,0.994355,0.994196,
0.99396,0.993701,0.993897,0.994772,0.995968,0.996785,0.996433,0.995432,0.993934,0.992018,0.988947,0.983139,0.97509,0.968223,0.96378,0.960576,0.959792,0.963745,0.971666,0.981826,0.990635,0.995943,0.998131,0.998242,0.997608,0.997077,0.996003,0.99505,0.994577,0.994327,0.99396,0.993644,
0.99416,0.993699,0.993721,0.994224,0.995267,0.996278,0.996397,0.995276,0.992837,0.98801,0.978869,0.961179,0.935774,0.915103,0.903392,0.896058,0.8992,0.915383,0.938249,0.962597,0.981467,0.992163,0.996784,0.998169,0.998163,0.997624,0.996564,0.995816,0.995214,0.994734,0.99416,0.993637,
0.995225,0.994599,0.994229,0.994205,0.994923,0.995929,0.996268,0.995057,0.991273,0.981961,0.960674,0.916557,0.842889,0.787951,0.761483,0.737452,0.748991,0.80188,0.865162,0.924917,0.964915,0.985633,0.994446,0.997371,0.998003,0.997839,0.99727,0.996885,0.996374,0.995877,0.995225,0.994542,
0.997319,0.99656,0.995678,0.99505,0.995227,0.995854,0.996047,0.994564,0.988934,0.973481,0.934736,0.842281,0.639157,0.505566,0.471162,0.392912,0.419422,0.557603,0.720013,0.866162,0.94252,0.977462,0.991573,0.996238,0.997501,0.997788,0.997858,0.99802,0.998114,0.997912,0.997319,0.996535,
0.99956,0.998845,0.99774,0.996557,0.996128,0.996391,0.99621,0.993995,0.986535,0.965709,0.912408,0.782823,0.499364,0.341084,0.325923,0.311119,0.328211,0.410392,0.593052,0.816118,0.923462,0.970319,0.988904,0.995007,0.996762,0.997337,0.997881,0.998766,0.999741,1.00006,0.99956,0.998871,
1.00079,1.00025,0.99922,0.997724,0.996842,0.99669,0.996078,0.993268,0.984558,0.960083,0.896142,0.736829,0.401246,0.3405,0.322947,0.294841,0.309286,0.390866,0.582287,0.797902,0.913473,0.966035,0.987313,0.99446,0.99638,0.996948,0.997682,0.998888,1.00058,1.00142,1.00079,1.0003,
1.00175,1.00161,1.00023,0.998322,0.997114,0.996602,0.995635,0.992621,0.983477,0.957704,0.889372,0.715736,0.35477,0.355739,0.33884,0.262257,0.276149,0.377966,0.566965,0.787245,0.908382,0.963734,0.986479,0.994254,0.996287,0.996833,0.997446,0.998569,1.00038,1.00173,1.00175,1.00168,
1.00183,1.00172,1.00042,0.998554,0.997249,0.996566,0.995402,0.992463,0.983794,0.959591,0.896013,0.73795,0.411889,0.338783,0.328498,0.287992,0.298645,0.324853,0.486774,0.77395,0.906853,0.962942,0.986032,0.994175,0.996366,0.996851,0.997053,0.997592,0.999023,1.00074,1.00183,1.0018,
1.00035,1.00048,0.999926,0.998497,0.99729,0.996737,0.995833,0.993214,0.985765,0.965197,0.911686,0.779474,0.494069,0.302142,0.302552,0.326315,0.337736,0.363532,0.51576,0.794053,0.915821,0.965957,0.986679,0.994227,0.996397,0.996793,0.996503,0.996339,0.996999,0.998442,1.00035,1.00053,
0.998977,0.999965,0.999574,0.998206,0.997105,0.996744,0.996257,0.994417,0.988976,0.973956,0.935556,0.843007,0.633931,0.399036,0.386255,0.460355,0.471749,0.54541,0.684374,0.854373,0.936673,0.97328,0.988709,0.994387,0.996174,0.996446,0.996009,0.995508,0.995539,0.996234,0.998977,1.00001,
0.999409,0.999965,0.99912,0.997662,0.99666,0.996436,0.996347,0.995426,0.992275,0.983561,0.96243,0.917786,0.83904,0.756848,0.736147,0.756249,0.767771,0.800845,0.855905,0.920295,0.960383,0.981293,0.990764,0.994415,0.995736,0.996212,0.996491,0.996299,0.996468,0.997521,0.999409,1,
0.999841,0.999602,0.998252,0.99686,0.99594,0.995745,0.995954,0.995888,0.994668,0.99072,0.981314,0.962937,0.935442,0.908886,0.897753,0.899993,0.90491,0.917295,0.937099,0.960346,0.977352,0.987441,0.992559,0.994547,0.995365,0.99606,0.997087,0.997396,0.997975,0.99896,0.999841,0.999622,
0.999995,0.999178,0.997382,0.996298,0.995371,0.995081,0.99546,0.996095,0.996232,0.994993,0.991527,0.984962,0.975805,0.966943,0.961827,0.961124,0.962548,0.966672,0.973089,0.980744,0.987082,0.991306,0.994067,0.99504,0.995453,0.996152,0.997298,0.997785,0.99872,0.999689,0.999995,0.999184,
1.00034,0.999656,0.998095,0.996759,0.995683,0.995125,0.995399,0.996213,0.997045,0.99694,0.995851,0.993844,0.991085,0.988107,0.985902,0.985292,0.98552,0.986673,0.988492,0.990736,0.992888,0.994561,0.995716,0.995934,0.995986,0.99628,0.997124,0.99772,0.998681,0.999838,1.00034,0.999674,
