0.31005,0.313153,0.389558,0.482982,0.574899,0.655206,0.714887,0.746737,0.746737,0.714887,0.655206,0.574899,0.482982,0.389558,0.313153,0.31005,
0.260256,0.263048,0.32727,0.405761,0.482982,0.55045,0.60059,0.627348,0.627348,0.60059,0.55045,0.482982,0.405761,0.32727,0.263048,0.260255,
0.20944,0.212074,0.263952,0.32727,0.389558,0.443979,0.484423,0.506007,0.506007,0.484423,0.443979,0.389558,0.32727,0.263952,0.212074,0.20944,
0.166405,0.169935,0.212074,0.263048,0.313153,0.356932,0.38947,0.406834,0.406834,0.38947,0.356932,0.313153,0.263048,0.212074,0.169935,0.166405,
0.166405,0.166405,0.20944,0.260256,0.31005,0.353568,0.385924,0.403196,0.403196,0.385923,0.353568,0.31005,0.260255,0.20944,0.166405,0.166405,

0.183425,0.183425,0.222382,0.273441,0.3245,0.369138,0.402271,0.419937,0.419937,0.402271,0.369138,0.3245,0.273441,0.222382,0.183425,0.183425,
0.183425,0.186624,0.224891,0.275866,0.327092,0.371902,0.405155,0.422881,0.422881,0.405155,0.371902,0.327092,0.275866,0.224891,0.186624,0.183425,
0.222382,0.224891,0.270083,0.33099,0.392341,0.44602,0.485852,0.507085,0.507085,0.485852,0.44602,0.39234,0.33099,0.270083,0.224891,0.222382,
0.273441,0.275866,0.33099,0.405549,0.480694,0.546448,0.595239,0.621246,0.621246,0.595239,0.546448,0.480694,0.405549,0.33099,0.275866,0.273441,
0.3245,0.327092,0.392341,0.480694,0.569757,0.64769,0.705519,0.736344,0.736344,0.705519,0.64769,0.569757,0.480694,0.39234,0.327092,0.3245,
0.369138,0.371902,0.44602,0.546448,0.64769,0.736283,0.802021,0.837062,0.837062,0.802021,0.736283,0.64769,0.546448,0.44602,0.371902,0.369138,
0.402271,0.405155,0.485852,0.595239,0.705519,0.802021,0.873627,0.911797,0.911797,0.873627,0.802021,0.705519,0.595239,0.485852,0.405154,0.402271,
0.419937,0.422881,0.507085,0.621246,0.736344,0.837062,0.911797,0.951634,0.951634,0.911797,0.837062,0.736344,0.621246,0.507084,0.422881,0.419937,
0.419937,0.422881,0.507085,0.621246,0.736344,0.837062,0.911797,0.951634,0.951634,0.911797,0.837062,0.736344,0.621246,0.507084,0.422881,0.419937,
0.402271,0.405155,0.485852,0.595239,0.705519,0.802021,0.873627,0.911797,0.911797,0.873627,0.802021,0.705519,0.595239,0.485852,0.405154,0.402271,
0.369138,0.371902,0.44602,0.546448,0.64769,0.736283,0.802021,0.837062,0.837062,0.802021,0.736283,0.64769,0.546448,0.44602,0.371902,0.369138,
0.3245,0.327092,0.39234,0.480694,0.569757,0.64769,0.705519,0.736344,0.736344,0.705519,0.64769,0.569757,0.480694,0.39234,0.327092,0.3245,
0.273441,0.275866,0.33099,0.405549,0.480694,0.546448,0.595239,0.621246,0.621246,0.595239,0.546448,0.480694,0.405549,0.33099,0.275866,0.273441,
0.222382,0.224891,0.270083,0.33099,0.39234,0.44602,0.485852,0.507084,0.507084,0.485852,0.44602,0.39234,0.33099,0.270083,0.224891,0.222381,
0.183425,0.186624,0.224891,0.275866,0.327092,0.371902,0.405154,0.422881,0.422881,0.405154,0.371902,0.327092,0.275866,0.224891,0.186624,0.183425,
0.183425,0.183425,0.222382,0.273441,0.3245,0.369138,0.402271,0.419937,0.419937,0.402271,0.369138,0.3245,0.273441,0.222381,0.183425,0.183425,

0.198941,0.198941,0.234734,0.285079,0.336727,0.382076,0.415713,0.433631,0.433631,0.415713,0.382076,0.336727,0.285079,0.234734,0.198941,0.198941,
0.198941,0.201882,0.237134,0.287267,0.338963,0.384411,0.418123,0.436078,0.436078,0.418123,0.384411,0.338963,0.287267,0.237134,0.201882,0.198941,
0.234734,0.237134,0.277632,0.335892,0.396161,0.449183,0.488514,0.509461,0.509461,0.488514,0.449183,0.396161,0.335892,0.277632,0.237134,0.234734,
0.285079,0.287267,0.335892,0.40621,0.479038,0.543124,0.590663,0.615981,0.615981,0.590663,0.543124,0.479038,0.40621,0.335892,0.287267,0.285079,
0.336727,0.338963,0.396161,0.479038,0.564906,0.640472,0.696528,0.726381,0.726381,0.696528,0.640472,0.564906,0.479038,0.396161,0.338963,0.336727,
0.382076,0.384411,0.449183,0.543124,0.640472,0.726143,0.789696,0.823542,0.823542,0.789696,0.726143,0.640472,0.543124,0.449183,0.384411,0.382075,
0.415713,0.418123,0.488514,0.590663,0.696528,0.789696,0.858811,0.895619,0.895619,0.858811,0.789696,0.696528,0.590663,0.488514,0.418123,0.415713,
0.433631,0.436078,0.509461,0.615981,0.726381,0.823542,0.895619,0.934004,0.934004,0.895618,0.823542,0.726381,0.615981,0.509461,0.436078,0.433631,
0.433631,0.436078,0.509461,0.615981,0.726381,0.823542,0.895619,0.934004,0.934004,0.895618,0.823542,0.726381,0.615981,0.509461,0.436078,0.433631,
0.415713,0.418123,0.488514,0.590663,0.696528,0.789696,0.858811,0.895618,0.895618,0.858811,0.789696,0.696528,0.590663,0.488514,0.418123,0.415713,
0.382076,0.384411,0.449183,0.543124,0.640472,0.726143,0.789696,0.823542,0.823542,0.789696,0.726143,0.640472,0.543124,0.449183,0.384411,0.382075,
0.336727,0.338963,0.396161,0.479038,0.564906,0.640472,0.696528,0.726381,0.726381,0.696528,0.640472,0.564906,0.479038,0.396161,0.338963,0.336727,
0.285079,0.287267,0.335892,0.40621,0.479038,0.543124,0.590663,0.615981,0.615981,0.590663,0.543124,0.479038,0.40621,0.335892,0.287267,0.285079,
0.234734,0.237134,0.277632,0.335892,0.396161,0.449183,0.488514,0.509461,0.509461,0.488514,0.449183,0.396161,0.335892,0.277632,0.237134,0.234734,
0.198941,0.201882,0.237134,0.287267,0.338963,0.384411,0.418123,0.436078,0.436078,0.418123,0.384411,0.338963,0.287267,0.237134,0.201882,0.198941,
0.198941,0.198941,0.234734,0.285079,0.336727,0.382075,0.415713,0.433631,0.433631,0.415713,0.382075,0.336727,0.285079,0.234734,0.198941,0.198941,

0.213277,0.213277,0.246552,0.295692,0.347383,0.393101,0.427037,0.445104,0.445104,0.427037,0.393101,0.347383,0.295692,0.246552,0.213277,0.213277,
0.213277,0.216013,0.24885,0.297716,0.349361,0.395117,0.429091,0.447177,0.447177,0.429091,0.395117,0.349361,0.297715,0.248849,0.216013,0.213277,
0.246552,0.24885,0.285838,0.341467,0.400468,0.452796,0.491658,0.512347,0.512347,0.491658,0.452796,0.400468,0.341467,0.285838,0.248849,0.246552,
0.295692,0.297716,0.341467,0.407681,0.478025,0.540443,0.586801,0.61148,0.61148,0.586801,0.540443,0.478025,0.407681,0.341467,0.297715,0.295692,
0.347383,0.349361,0.400468,0.478025,0.560473,0.633641,0.687986,0.716917,0.716917,0.687986,0.633641,0.560473,0.478025,0.400468,0.349361,0.347383,
0.393101,0.395117,0.452796,0.540443,0.633641,0.716356,0.777793,0.8105,0.8105,0.777793,0.716356,0.633641,0.540442,0.452796,0.395117,0.393101,
0.427037,0.429091,0.491658,0.586801,0.687986,0.777793,0.844498,0.880009,0.880009,0.844498,0.777793,0.687986,0.586801,0.491658,0.429091,0.427037,
0.445104,0.447177,0.512347,0.61148,0.716917,0.8105,0.880009,0.917013,0.917013,0.880009,0.8105,0.716917,0.61148,0.512346,0.447177,0.445104,
0.445104,0.447177,0.512347,0.61148,0.716917,0.8105,0.880009,0.917013,0.917013,0.880009,0.8105,0.716917,0.61148,0.512346,0.447177,0.445104,
0.427037,0.429091,0.491658,0.586801,0.687986,0.777793,0.844498,0.880009,0.880009,0.844498,0.777793,0.687986,0.586801,0.491658,0.429091,0.427037,
0.393101,0.395117,0.452796,0.540443,0.633641,0.716356,0.777793,0.8105,0.8105,0.777793,0.716356,0.633641,0.540442,0.452796,0.395117,0.393101,
0.347383,0.349361,0.400468,0.478025,0.560473,0.633641,0.687986,0.716917,0.716917,0.687986,0.633641,0.560473,0.478025,0.400468,0.349361,0.347383,
0.295692,0.297715,0.341467,0.407681,0.478025,0.540442,0.586801,0.61148,0.61148,0.586801,0.540442,0.478025,0.407681,0.341467,0.297715,0.295692,
0.246552,0.248849,0.285838,0.341467,0.400468,0.452796,0.491658,0.512346,0.512346,0.491658,0.452796,0.400468,0.341467,0.285838,0.248849,0.246552,
0.213277,0.216013,0.248849,0.297715,0.349361,0.395117,0.429091,0.447177,0.447177,0.429091,0.395117,0.349361,0.297715,0.248849,0.216013,0.213277,
0.213277,0.213277,0.246552,0.295692,0.347383,0.393101,0.427037,0.445104,0.445104,0.427037,0.393101,0.347383,0.295692,0.246552,0.213277,0.213277,

0.226661,0.226661,0.257868,0.305569,0.356886,0.402683,0.436747,0.454883,0.454883,0.436747,0.402683,0.356886,0.305569,0.257868,0.226661,0.226661,
0.226661,0.229228,0.260068,0.307469,0.358671,0.404452,0.438524,0.456665,0.456665,0.438524,0.404452,0.358671,0.307468,0.260068,0.229228,0.226661,
0.257868,0.260068,0.294296,0.347407,0.40498,0.456527,0.494904,0.515339,0.515339,0.494904,0.456526,0.40498,0.347407,0.294296,0.260068,0.257868,
0.305569,0.307469,0.347407,0.409806,0.477584,0.538306,0.583524,0.607601,0.607601,0.583524,0.538306,0.477584,0.409806,0.347407,0.307468,0.305569,
0.356886,0.358671,0.40498,0.477584,0.556516,0.627251,0.679928,0.707977,0.707977,0.679928,0.627251,0.556516,0.477584,0.40498,0.358671,0.356886,
0.402683,0.404452,0.456527,0.538306,0.627251,0.706967,0.766334,0.797947,0.797947,0.766334,0.706967,0.62725,0.538306,0.456526,0.404452,0.402683,
0.436747,0.438524,0.494904,0.583524,0.679928,0.766334,0.830685,0.864952,0.864952,0.830685,0.766334,0.679927,0.583524,0.494904,0.438524,0.436747,
0.454883,0.456665,0.515339,0.607601,0.707977,0.797947,0.864952,0.900631,0.900631,0.864952,0.797947,0.707977,0.607601,0.515338,0.456665,0.454883,
0.454883,0.456665,0.515339,0.607601,0.707977,0.797947,0.864952,0.900631,0.900631,0.864951,0.797947,0.707977,0.607601,0.515338,0.456665,0.454883,
0.436747,0.438524,0.494904,0.583524,0.679928,0.766334,0.830685,0.864952,0.864951,0.830685,0.766334,0.679927,0.583524,0.494904,0.438524,0.436747,
0.402683,0.404452,0.456526,0.538306,0.627251,0.706967,0.766334,0.797947,0.797947,0.766334,0.706967,0.62725,0.538306,0.456526,0.404452,0.402683,
0.356886,0.358671,0.40498,0.477584,0.556516,0.62725,0.679927,0.707977,0.707977,0.679927,0.62725,0.556516,0.477584,0.40498,0.358671,0.356886,
0.305569,0.307468,0.347407,0.409806,0.477584,0.538306,0.583524,0.607601,0.607601,0.583524,0.538306,0.477584,0.409806,0.347407,0.307468,0.305569,
0.257868,0.260068,0.294296,0.347407,0.40498,0.456526,0.494904,0.515338,0.515338,0.494904,0.456526,0.40498,0.347407,0.294296,0.260068,0.257868,
0.226661,0.229228,0.260068,0.307468,0.358671,0.404452,0.438524,0.456665,0.456665,0.438524,0.404452,0.358671,0.307468,0.260068,0.229228,0.226661,
0.226661,0.226661,0.257868,0.305569,0.356886,0.402683,0.436747,0.454883,0.454883,0.436747,0.402683,0.356886,0.305569,0.257868,0.226661,0.226661,

0.239252,0.239252,0.268709,0.314876,0.365512,0.411137,0.445185,0.463323,0.463323,0.445185,0.411137,0.365512,0.314876,0.268709,0.239252,0.239252,
0.239252,0.241676,0.270818,0.316674,0.367145,0.412711,0.446739,0.46487,0.46487,0.446739,0.412711,0.367145,0.316674,0.270818,0.241676,0.239252,
0.268709,0.270818,0.302784,0.353519,0.409551,0.46021,0.498063,0.518234,0.518234,0.498062,0.46021,0.409551,0.353519,0.302784,0.270818,0.268709,
0.314876,0.316674,0.353519,0.412423,0.477619,0.536613,0.580706,0.604205,0.604205,0.580706,0.536613,0.477619,0.412423,0.353519,0.316674,0.314876,
0.365512,0.367145,0.409551,0.477619,0.553042,0.621318,0.672354,0.699554,0.699554,0.672354,0.621318,0.553042,0.477618,0.40955,0.367145,0.365512,
0.411137,0.412711,0.46021,0.536613,0.621318,0.698008,0.755337,0.785892,0.785892,0.755337,0.698008,0.621318,0.536613,0.46021,0.412711,0.411137,
0.445185,0.446739,0.498063,0.580706,0.672354,0.755337,0.817372,0.850436,0.850436,0.817372,0.755337,0.672354,0.580706,0.498062,0.446739,0.445185,
0.463323,0.46487,0.518234,0.604205,0.699554,0.785892,0.850436,0.884836,0.884836,0.850436,0.785892,0.699554,0.604205,0.518234,0.46487,0.463323,
0.463323,0.46487,0.518234,0.604205,0.699554,0.785892,0.850436,0.884836,0.884836,0.850435,0.785892,0.699554,0.604205,0.518234,0.46487,0.463323,
0.445185,0.446739,0.498062,0.580706,0.672354,0.755337,0.817372,0.850436,0.850435,0.817372,0.755337,0.672354,0.580706,0.498062,0.446739,0.445185,
0.411137,0.412711,0.46021,0.536613,0.621318,0.698008,0.755337,0.785892,0.785892,0.755337,0.698008,0.621318,0.536613,0.46021,0.412711,0.411137,
0.365512,0.367145,0.409551,0.477619,0.553042,0.621318,0.672354,0.699554,0.699554,0.672354,0.621318,0.553042,0.477618,0.40955,0.367145,0.365512,
0.314876,0.316674,0.353519,0.412423,0.477618,0.536613,0.580706,0.604205,0.604205,0.580706,0.536613,0.477618,0.412423,0.353519,0.316674,0.314876,
0.268709,0.270818,0.302784,0.353519,0.40955,0.46021,0.498062,0.518234,0.518234,0.498062,0.46021,0.40955,0.353519,0.302784,0.270818,0.268709,
0.239252,0.241676,0.270818,0.316674,0.367145,0.412711,0.446739,0.46487,0.46487,0.446739,0.412711,0.367145,0.316674,0.270818,0.241676,0.239252,
0.239252,0.239252,0.268709,0.314876,0.365512,0.411137,0.445185,0.463323,0.463323,0.445185,0.411137,0.365512,0.314876,0.268709,0.239252,0.239252,

0.251164,0.251164,0.279102,0.323709,0.373444,0.41869,0.452591,0.470673,0.470673,0.452591,0.41869,0.373444,0.323709,0.279102,0.251164,0.251164,
0.251164,0.253464,0.281124,0.325422,0.374956,0.420104,0.453962,0.472026,0.472026,0.453962,0.420104,0.374956,0.325422,0.281124,0.253464,0.251164,
0.279102,0.281124,0.311176,0.359682,0.414097,0.463769,0.501044,0.520936,0.520936,0.501044,0.463769,0.414097,0.359682,0.311176,0.281124,0.279102,
0.323709,0.325422,0.359682,0.415393,0.478036,0.535274,0.578243,0.601177,0.601177,0.578243,0.535274,0.478036,0.415393,0.359682,0.325422,0.323709,
0.373444,0.374956,0.414097,0.478036,0.550025,0.615836,0.665248,0.691623,0.691623,0.665248,0.615836,0.550025,0.478036,0.414097,0.374956,0.373444,
0.41869,0.420104,0.463769,0.535274,0.615836,0.6895,0.744814,0.774339,0.774339,0.744814,0.6895,0.615836,0.535274,0.463769,0.420104,0.41869,
0.452591,0.453962,0.501044,0.578243,0.665248,0.744814,0.804561,0.836453,0.836453,0.804561,0.744814,0.665248,0.578243,0.501044,0.453962,0.452591,
0.470673,0.472026,0.520936,0.601177,0.691623,0.774339,0.836453,0.869609,0.869609,0.836453,0.774339,0.691623,0.601176,0.520936,0.472026,0.470673,
0.470673,0.472026,0.520936,0.601177,0.691623,0.774339,0.836453,0.869609,0.869609,0.836453,0.774339,0.691623,0.601176,0.520936,0.472026,0.470673,
0.452591,0.453962,0.501044,0.578243,0.665248,0.744814,0.804561,0.836453,0.836453,0.804561,0.744814,0.665248,0.578243,0.501044,0.453962,0.452591,
0.41869,0.420104,0.463769,0.535274,0.615836,0.6895,0.744814,0.774339,0.774339,0.744814,0.6895,0.615836,0.535274,0.463769,0.420104,0.41869,
0.373444,0.374956,0.414097,0.478036,0.550025,0.615836,0.665248,0.691623,0.691623,0.665248,0.615836,0.550025,0.478036,0.414097,0.374956,0.373444,
0.323709,0.325422,0.359682,0.415393,0.478036,0.535274,0.578243,0.601176,0.601176,0.578243,0.535274,0.478036,0.415393,0.359682,0.325422,0.323709,
0.279102,0.281124,0.311176,0.359682,0.414097,0.463769,0.501044,0.520936,0.520936,0.501044,0.463769,0.414097,0.359682,0.311176,0.281124,0.279102,
0.251164,0.253464,0.281124,0.325422,0.374956,0.420104,0.453962,0.472026,0.472026,0.453962,0.420104,0.374956,0.325422,0.281124,0.253464,0.251164,
0.251164,0.251164,0.279102,0.323709,0.373444,0.41869,0.452591,0.470673,0.470673,0.452591,0.41869,0.373444,0.323709,0.279102,0.251164,0.251164,

0.262481,0.262481,0.289071,0.332132,0.380811,0.425504,0.459143,0.477116,0.477116,0.459143,0.425504,0.380811,0.332132,0.289071,0.262481,0.262481,
0.262481,0.26467,0.291012,0.333768,0.382222,0.426787,0.460361,0.478307,0.478307,0.460361,0.426787,0.382222,0.333768,0.291011,0.26467,0.262481,
0.289071,0.291012,0.3194,0.365816,0.418574,0.467171,0.50381,0.5234,0.5234,0.50381,0.467171,0.418574,0.365816,0.3194,0.291011,0.289071,
0.332132,0.333768,0.365816,0.418606,0.478754,0.534218,0.576053,0.598425,0.598425,0.576053,0.534218,0.478754,0.418606,0.365816,0.333768,0.332132,
0.380811,0.382222,0.418574,0.478754,0.547424,0.610783,0.658585,0.68415,0.68415,0.658585,0.610783,0.547424,0.478754,0.418574,0.382222,0.380811,
0.425504,0.426787,0.467171,0.534218,0.610783,0.681447,0.734766,0.763283,0.763283,0.734766,0.681447,0.610783,0.534218,0.467171,0.426786,0.425504,
0.459143,0.460361,0.50381,0.576053,0.658585,0.734766,0.792252,0.822998,0.822998,0.792252,0.734766,0.658585,0.576053,0.50381,0.460361,0.459143,
0.477116,0.478307,0.5234,0.598425,0.68415,0.763283,0.822998,0.854936,0.854936,0.822998,0.763283,0.684149,0.598425,0.5234,0.478306,0.477116,
0.477116,0.478307,0.5234,0.598425,0.68415,0.763283,0.822998,0.854936,0.854936,0.822998,0.763283,0.684149,0.598425,0.5234,0.478306,0.477116,
0.459143,0.460361,0.50381,0.576053,0.658585,0.734766,0.792252,0.822998,0.822998,0.792252,0.734766,0.658585,0.576053,0.50381,0.460361,0.459143,
0.425504,0.426787,0.467171,0.534218,0.610783,0.681447,0.734766,0.763283,0.763283,0.734766,0.681447,0.610783,0.534218,0.467171,0.426786,0.425504,
0.380811,0.382222,0.418574,0.478754,0.547424,0.610783,0.658585,0.684149,0.684149,0.658585,0.610783,0.547424,0.478754,0.418574,0.382222,0.380811,
0.332132,0.333768,0.365816,0.418606,0.478754,0.534218,0.576053,0.598425,0.598425,0.576053,0.534218,0.478754,0.418606,0.365816,0.333768,0.332132,
0.289071,0.291011,0.3194,0.365816,0.418574,0.467171,0.50381,0.5234,0.5234,0.50381,0.467171,0.418574,0.365816,0.3194,0.291011,0.289071,
0.262481,0.26467,0.291011,0.333768,0.382222,0.426786,0.460361,0.478306,0.478306,0.460361,0.426786,0.382222,0.333768,0.291011,0.26467,0.262481,
0.262481,0.262481,0.289071,0.332132,0.380811,0.425504,0.459143,0.477116,0.477116,0.459143,0.425504,0.380811,0.332132,0.289071,0.262481,0.262481,

0.273265,0.273265,0.298639,0.340186,0.387703,0.431702,0.464977,0.482793,0.482793,0.464977,0.431702,0.387703,0.340185,0.298639,0.273265,0.273265,
0.273265,0.275355,0.300502,0.341751,0.389027,0.432874,0.466065,0.483845,0.483845,0.466065,0.432874,0.389027,0.341751,0.300502,0.275355,0.273265,
0.298639,0.300502,0.327418,0.371868,0.422953,0.470404,0.506353,0.525616,0.525616,0.506353,0.470404,0.422953,0.371868,0.327417,0.300502,0.298639,
0.340186,0.341751,0.371868,0.421976,0.479704,0.533386,0.574076,0.595885,0.595885,0.574076,0.533386,0.479704,0.421976,0.371868,0.341751,0.340185,
0.387703,0.389027,0.422953,0.479704,0.545192,0.606129,0.652333,0.677099,0.677099,0.652333,0.606129,0.545192,0.479704,0.422953,0.389027,0.387703,
0.431702,0.432874,0.470404,0.533386,0.606129,0.673842,0.72519,0.752715,0.752715,0.72519,0.673842,0.606129,0.533386,0.470404,0.432873,0.431702,
0.464977,0.466065,0.506353,0.574076,0.652333,0.72519,0.780444,0.810064,0.810064,0.780444,0.72519,0.652332,0.574076,0.506353,0.466065,0.464977,
0.482793,0.483845,0.525616,0.595885,0.677099,0.752715,0.810064,0.840807,0.840807,0.810064,0.752715,0.677099,0.595884,0.525616,0.483845,0.482793,
0.482793,0.483845,0.525616,0.595885,0.677099,0.752715,0.810064,0.840807,0.840807,0.810064,0.752715,0.677099,0.595884,0.525616,0.483845,0.482793,
0.464977,0.466065,0.506353,0.574076,0.652333,0.72519,0.780444,0.810064,0.810064,0.780444,0.72519,0.652332,0.574076,0.506353,0.466065,0.464977,
0.431702,0.432874,0.470404,0.533386,0.606129,0.673842,0.72519,0.752715,0.752715,0.72519,0.673841,0.606129,0.533386,0.470404,0.432873,0.431702,
0.387703,0.389027,0.422953,0.479704,0.545192,0.606129,0.652332,0.677099,0.677099,0.652332,0.606129,0.545192,0.479704,0.422953,0.389027,0.387703,
0.340185,0.341751,0.371868,0.421976,0.479704,0.533386,0.574076,0.595884,0.595884,0.574076,0.533386,0.479704,0.421975,0.371868,0.341751,0.340185,
0.298639,0.300502,0.327417,0.371868,0.422953,0.470404,0.506353,0.525616,0.525616,0.506353,0.470404,0.422953,0.371868,0.327417,0.300502,0.298639,
0.273265,0.275355,0.300502,0.341751,0.389027,0.432873,0.466065,0.483845,0.483845,0.466065,0.432873,0.389027,0.341751,0.300502,0.275355,0.273265,
0.273265,0.273265,0.298639,0.340185,0.387703,0.431702,0.464977,0.482793,0.482793,0.464977,0.431702,0.387703,0.340185,0.298639,0.273265,0.273265,

0.283566,0.283566,0.307826,0.3479,0.394185,0.437377,0.4702,0.487815,0.487815,0.4702,0.437377,0.394185,0.347899,0.307826,0.283566,0.283566,
0.283566,0.285564,0.309616,0.349401,0.395434,0.438454,0.471177,0.488746,0.488746,0.471177,0.438454,0.395434,0.349401,0.309616,0.285564,0.283566,
0.307826,0.309616,0.335205,0.377803,0.427219,0.473468,0.508675,0.527586,0.527586,0.508675,0.473468,0.427219,0.377803,0.335205,0.309616,0.307826,
0.3479,0.349401,0.377803,0.425437,0.48083,0.532733,0.572267,0.593507,0.593507,0.572267,0.532733,0.48083,0.425437,0.377803,0.349401,0.347899,
0.394185,0.395434,0.427219,0.48083,0.543281,0.601841,0.64646,0.670436,0.670436,0.64646,0.601841,0.543281,0.48083,0.427219,0.395434,0.394185,
0.437377,0.438454,0.473468,0.532733,0.601841,0.66667,0.716074,0.742623,0.742623,0.716074,0.66667,0.601841,0.532733,0.473468,0.438454,0.437377,
0.4702,0.471177,0.508675,0.572267,0.64646,0.716074,0.76913,0.797643,0.797643,0.76913,0.716074,0.64646,0.572267,0.508675,0.471177,0.4702,
0.487815,0.488746,0.527586,0.593507,0.670436,0.742623,0.797643,0.827211,0.827211,0.797643,0.742623,0.670436,0.593507,0.527586,0.488746,0.487815,
0.487815,0.488746,0.527586,0.593507,0.670436,0.742623,0.797643,0.827211,0.827211,0.797643,0.742623,0.670436,0.593507,0.527586,0.488746,0.487815,
0.4702,0.471177,0.508675,0.572267,0.64646,0.716074,0.76913,0.797643,0.797643,0.76913,0.716074,0.64646,0.572267,0.508675,0.471177,0.4702,
0.437377,0.438454,0.473468,0.532733,0.601841,0.66667,0.716074,0.742623,0.742623,0.716074,0.66667,0.601841,0.532733,0.473468,0.438454,0.437377,
0.394185,0.395434,0.427219,0.48083,0.543281,0.601841,0.64646,0.670436,0.670436,0.64646,0.601841,0.543281,0.48083,0.427219,0.395434,0.394185,
